,Product_ID,Source,Sales_Agent,Location,Delivery_Mode,Status
1742,15.0,2,6,10,4,7
1743,15.0,2,6,10,4,3
1744,15.0,2,1,10,4,4
1745,15.0,2,1,10,4,9
1746,15.0,2,3,2,4,7
1747,15.0,2,6,10,4,3
1748,18.0,24,8,10,2,2
1749,18.0,24,8,2,2,2
1750,5.0,24,3,10,2,3
1751,18.0,24,6,1,0,1
1752,9.0,24,10,1,2,2
1753,9.0,24,10,6,2,7
1754,9.0,24,8,1,0,6
1755,18.0,14,3,11,2,1
1756,27.0,14,6,6,2,7
1757,18.0,24,5,2,2,2
1758,18.0,2,3,10,2,3
1759,19.0,14,5,6,2,2
1760,27.0,14,4,2,2,3
1761,18.0,2,1,2,4,1
1762,18.0,24,1,10,2,4
1763,19.0,2,4,1,0,0
1764,18.0,14,10,1,0,2
1765,18.0,2,6,1,0,0
1766,18.0,14,8,10,2,7
1767,18.0,10,6,2,0,4
1768,15.0,14,3,10,2,3
1769,27.0,14,5,10,2,4
1770,9.0,12,10,1,0,9
1771,18.0,24,4,6,2,4
1772,19.0,2,4,1,0,6
1773,19.0,7,10,2,0,9
1774,9.0,24,1,10,2,4
1775,18.0,10,4,10,2,3
1776,27.0,14,5,2,2,2
1777,18.0,14,6,1,0,7
1778,27.0,14,1,3,2,9
1779,27.0,14,10,1,0,2
1780,25.0,0,8,2,0,9
1781,18.0,10,8,10,2,7
1782,2.0,14,6,2,0,6
1783,19.0,14,3,1,0,0
1784,9.0,2,4,6,2,6
1785,18.0,2,10,2,0,4
1786,27.0,14,5,11,2,9
1787,18.0,2,1,1,4,0
1788,19.0,24,8,11,2,0
1789,18.0,24,6,10,2,3
1790,15.0,24,3,10,2,3
1791,15.0,24,1,10,2,4
1792,18.0,24,10,6,2,2
1793,15.0,24,6,10,2,7
1794,19.0,24,3,10,2,1
1795,9.0,2,10,3,0,2
1796,18.0,14,5,6,2,2
1797,9.0,14,8,10,2,4
1798,19.0,2,6,1,3,0
1799,19.0,2,10,1,0,0
1800,19.0,4,10,1,0,9
1801,19.0,4,6,1,0,9
1802,27.0,24,5,9,2,2
1803,5.0,2,6,10,4,1
1804,19.0,12,4,15,2,3
1805,11.0,14,5,10,2,9
1806,19.0,14,10,9,2,9
1807,9.0,14,10,1,0,6
1808,9.0,2,5,6,2,0
1809,5.0,14,6,3,2,9
1810,19.0,10,4,10,2,0
1811,18.0,14,1,3,2,0
1812,5.0,2,10,9,0,2
1813,5.0,24,10,10,2,2
1814,15.0,14,8,10,2,3
1815,15.0,2,4,10,4,3
1816,15.0,2,1,10,4,4
1817,18.0,2,10,1,4,9
1818,5.0,2,8,6,2,2
1819,15.0,2,3,10,4,3
1820,19.0,2,10,9,4,9
1821,15.0,2,1,10,4,4
1822,15.0,2,1,10,4,4
1823,15.0,2,3,10,4,6
1824,15.0,2,6,10,4,7
1825,18.0,10,8,2,2,4
1826,18.0,14,6,2,0,0
1827,15.0,24,8,10,2,4
1828,18.0,24,10,1,2,9
1829,10.0,24,1,10,2,5
1830,5.0,24,4,2,2,4
1831,15.0,24,1,10,2,4
1832,19.0,24,10,10,2,3
1833,9.0,24,1,10,2,7
1834,18.0,14,8,10,2,2
1835,27.0,24,5,1,2,9
1836,9.0,14,5,2,2,0
1837,9.0,14,1,2,2,4
1838,27.0,24,10,2,2,4
1839,19.0,14,8,1,0,0
1840,19.0,2,6,1,0,0
1841,20.0,14,3,3,2,1
1842,27.0,10,6,3,2,5
1843,19.0,2,1,1,4,0
1844,19.0,14,6,10,2,9
1845,5.0,4,4,1,0,0
1846,18.0,14,4,9,2,9
1847,10.0,4,4,1,0,7
1848,19.0,14,5,1,2,0
1849,19.0,12,1,10,2,9
1850,15.0,14,4,1,0,3
1851,18.0,14,1,1,0,9
1852,18.0,14,3,1,0,6
1853,9.0,14,4,1,0,0
1854,18.0,14,6,1,0,1
1855,5.0,14,5,1,2,9
1856,25.0,14,8,1,0,7
1857,15.0,14,5,1,0,3
1858,9.0,14,10,3,2,2
1859,15.0,24,8,10,2,2
1860,19.0,14,4,1,0,3
1861,19.0,14,6,2,2,0
1862,19.0,4,6,1,0,9
1863,15.0,24,4,1,0,3
1864,18.0,14,1,1,0,1
1865,19.0,24,5,1,0,9
1866,9.0,14,10,1,0,2
1867,19.0,14,8,1,0,9
1868,5.0,24,3,3,2,1
1869,27.0,2,4,2,4,1
1870,15.0,2,5,10,4,1
1871,15.0,2,1,10,4,9
1872,15.0,2,8,10,4,2
1873,9.0,2,6,1,0,3
1874,1.0,14,4,1,0,3
1875,18.0,24,6,1,0,5
1876,15.0,2,3,10,4,3
1877,15.0,2,1,10,4,7
1878,15.0,2,6,2,4,3
1879,18.0,14,10,1,0,9
1880,27.0,2,5,2,2,1
1881,15.0,2,5,10,4,3
1882,27.0,14,1,2,2,4
1883,15.0,24,5,10,2,7
1884,5.0,24,8,9,2,7
1885,18.0,24,6,10,2,7
1886,5.0,14,3,3,2,3
1887,19.0,24,3,9,2,1
1889,27.0,24,8,2,2,2
1890,19.0,2,6,1,0,0
1891,27.0,24,3,3,2,6
1892,19.0,10,10,10,2,7
1893,19.0,14,3,1,0,6
1894,9.0,2,10,1,0,9
1895,15.0,18,6,10,2,7
1896,15.0,2,9,10,4,8
1897,26.0,2,5,10,2,1
1898,18.0,14,5,14,2,2
1899,18.0,2,5,10,4,3
1900,19.0,14,10,2,4,2
1901,19.0,14,1,10,4,4
1902,19.0,14,1,1,0,0
1903,18.0,14,10,14,2,9
1904,18.0,14,10,3,4,4
1905,19.0,24,10,1,2,0
1906,27.0,14,6,14,4,4
1907,19.0,4,10,1,0,0
1908,15.0,24,1,10,2,7
1909,19.0,14,1,9,4,9
1910,18.0,2,4,1,4,7
1911,15.0,2,6,10,4,1
1912,15.0,2,10,10,4,3
1913,15.0,2,10,10,4,4
1914,18.0,2,3,10,4,3
1915,1.0,2,5,1,0,9
1916,18.0,2,1,1,4,4
1917,15.0,2,6,10,4,7
1918,19.0,2,6,9,2,4
1919,27.0,14,5,1,4,2
1920,1.0,2,5,10,0,9
1921,15.0,2,6,10,4,4
1922,15.0,2,3,1,4,7
1923,15.0,2,8,10,4,3
1924,9.0,2,5,10,4,4
1925,18.0,14,5,1,0,7
1926,9.0,2,6,1,0,6
1927,19.0,14,1,10,4,9
1928,18.0,2,10,1,0,2
1929,18.0,14,5,1,0,7
1930,15.0,24,1,10,4,7
1931,27.0,14,6,1,0,9
1932,18.0,24,10,2,2,2
1933,5.0,10,1,1,4,4
1934,9.0,24,10,1,0,2
1935,18.0,24,3,11,4,6
1936,18.0,14,2,10,4,3
1937,18.0,14,10,2,0,7
1938,18.0,14,4,2,0,3
1939,18.0,24,5,1,2,9
1940,15.0,24,1,10,2,7
1941,19.0,14,3,10,2,6
1942,19.0,14,6,6,2,1
1943,9.0,14,3,10,2,5
1944,18.0,24,6,2,0,7
1945,19.0,2,10,1,0,2
1946,18.0,10,4,3,2,1
1947,19.0,14,4,10,2,0
1948,9.0,14,10,6,2,2
1949,9.0,14,4,2,2,5
1950,15.0,24,10,10,2,3
1951,18.0,2,10,1,0,2
1952,19.0,14,10,1,0,0
1953,18.0,14,4,10,2,1
1954,27.0,24,10,3,2,7
1955,15.0,2,10,10,4,7
1956,15.0,2,4,10,4,7
1957,15.0,2,10,10,4,3
1958,18.0,2,10,1,0,2
1959,15.0,2,4,10,4,3
1960,26.0,14,10,2,2,2
1961,18.0,14,10,2,0,2
1962,15.0,2,4,10,4,3
1963,19.0,2,10,1,4,2
1964,5.0,2,4,10,4,4
1965,19.0,2,10,3,4,6
1966,15.0,2,4,10,4,3
1967,9.0,2,10,13,4,6
1968,15.0,14,4,10,2,3
1969,18.0,14,4,10,2,4
1970,20.0,24,4,10,2,1
1971,15.0,24,4,10,2,3
1972,19.0,24,10,10,2,7
1973,18.0,14,4,1,0,3
1974,19.0,14,10,1,2,0
1975,9.0,2,8,1,3,5
1976,18.0,2,8,2,0,9
1977,27.0,2,4,1,0,9
1978,20.0,7,4,1,3,0
1979,18.0,14,4,9,2,3
1980,18.0,14,1,10,2,7
1981,19.0,12,10,10,2,7
1982,27.0,10,5,6,2,7
1983,18.0,24,1,1,0,9
1984,15.0,24,1,10,2,4
1985,18.0,24,6,10,2,4
1986,19.0,24,8,7,2,7
1987,5.0,10,8,1,2,2
1988,15.0,24,10,10,2,3
1989,10.0,4,4,1,0,0
1990,18.0,2,4,1,0,0
1991,19.0,10,4,10,2,9
1992,10.0,14,8,1,0,5
1993,18.0,24,1,2,0,9
1994,5.0,14,4,6,2,3
1995,15.0,2,5,10,4,3
1996,15.0,2,10,10,4,6
1997,15.0,2,4,10,4,3
1998,15.0,2,4,10,4,3
1999,15.0,24,4,10,2,4
2000,15.0,2,10,10,4,3
2001,19.0,2,4,2,2,3
2002,9.0,12,5,1,0,4
2003,15.0,2,6,10,4,1
2004,18.0,2,8,3,0,1
2005,9.0,2,6,1,0,9
2006,9.0,2,10,10,4,2
2007,15.0,2,9,10,4,8
2008,15.0,2,1,10,4,7
2009,19.0,2,6,1,0,3
2010,18.0,10,1,1,0,9
2011,18.0,24,5,10,2,4
2012,5.0,14,4,10,4,3
2013,20.0,14,5,0,2,0
2014,25.0,14,10,1,0,2
2015,9.0,24,10,1,0,2
2016,27.0,24,6,10,2,7
2017,15.0,24,5,10,2,3
2018,19.0,2,10,1,0,0
2019,18.0,24,5,1,0,0
2020,19.0,12,1,3,2,9
2021,15.0,24,6,10,2,7
2022,15.0,24,8,10,2,7
2023,9.0,14,8,6,2,3
2024,15.0,24,1,1,0,7
2025,18.0,14,10,9,2,4
2026,15.0,24,10,10,2,2
2027,18.0,10,5,7,2,2
2028,19.0,14,6,1,0,9
2029,15.0,24,5,10,2,3
2030,18.0,24,4,3,2,7
2031,15.0,24,4,10,2,3
2032,5.0,24,10,6,2,6
2033,19.0,24,6,10,2,6
2034,15.0,24,8,10,2,4
2035,1.0,12,1,1,0,4
2036,5.0,14,6,3,0,9
2037,9.0,2,5,2,2,9
2038,27.0,24,8,2,2,4
2039,18.0,2,10,1,0,3
2040,9.0,14,6,10,2,3
2041,2.0,14,1,3,2,7
2042,19.0,12,1,3,2,0
2043,18.0,14,9,6,2,10
2044,9.0,2,6,1,0,3
2045,25.0,2,8,10,4,7
2046,5.0,24,8,9,0,0
2047,19.0,4,4,1,0,0
2048,18.0,2,5,1,4,4
2049,19.0,2,2,1,0,5
2050,27.0,14,5,1,0,2
2051,15.0,2,1,10,4,9
2052,18.0,2,8,1,0,3
2053,15.0,2,1,10,4,4
2054,15.0,2,6,10,4,3
2055,19.0,14,10,1,0,2
2056,27.0,14,6,6,4,7
2057,27.0,24,4,10,4,0
2058,9.0,14,3,1,0,0
2059,18.0,10,1,2,0,9
2060,15.0,24,4,10,4,3
2061,18.0,14,8,16,4,7
2062,15.0,24,5,2,4,7
2063,15.0,24,8,10,4,7
2064,19.0,24,3,3,4,6
2065,18.0,14,4,11,4,1
2066,18.0,10,10,9,0,2
2067,10.0,14,10,1,0,6
2068,27.0,2,4,1,4,4
2069,9.0,24,6,1,4,5
2070,18.0,10,10,2,0,7
2071,27.0,14,5,2,2,5
2072,19.0,24,10,1,0,6
2073,18.0,2,3,7,2,6
2074,18.0,24,4,11,2,4
2075,5.0,14,1,1,0,7
2076,18.0,10,5,2,0,9
2077,18.0,2,3,2,0,6
2078,2.0,14,4,2,0,3
2079,15.0,24,10,2,4,3
2080,19.0,2,5,9,2,4
2081,9.0,2,4,1,0,3
2082,1.0,14,1,10,4,4
2083,9.0,14,6,1,0,9
2084,10.0,8,4,10,1,0
2085,18.0,24,8,1,0,7
2086,9.0,4,4,1,0,0
2087,15.0,2,6,10,4,7
2088,5.0,14,8,2,4,7
2089,9.0,2,5,1,4,2
2090,10.0,2,5,1,4,9
2091,15.0,2,2,10,4,1
2092,19.0,2,10,3,0,7
2093,5.0,14,8,1,0,7
2094,15.0,2,5,10,4,3
2095,15.0,2,8,10,4,4
2096,19.0,14,8,1,0,9
2097,10.0,2,6,1,0,4
2098,20.0,14,1,10,4,6
2099,19.0,4,10,1,0,0
2100,18.0,2,10,1,0,2
2101,9.0,14,4,1,0,2
2102,18.0,24,6,3,4,9
2103,18.0,2,10,2,4,2
2104,18.0,14,2,3,0,1
2105,27.0,14,6,11,4,7
2106,5.0,24,10,1,0,2
2107,15.0,24,5,10,4,7
2108,18.0,24,8,1,0,2
2109,19.0,14,6,6,2,1
2110,9.0,24,6,2,2,9
2111,18.0,14,3,16,4,3
2112,27.0,10,10,1,0,7
2113,15.0,14,6,1,4,3
2114,1.0,14,8,1,0,7
2115,9.0,16,8,1,0,0
2116,18.0,2,6,3,2,6
2117,18.0,16,6,9,2,7
2118,18.0,16,3,1,2,6
2119,27.0,16,6,1,2,3
2120,20.0,24,10,2,0,7
2121,19.0,2,4,10,2,0
2122,15.0,16,9,1,0,7
2123,5.0,2,8,1,0,2
2124,27.0,24,6,6,0,3
2125,27.0,24,6,6,2,4
2126,18.0,16,6,10,2,1
2127,18.0,24,6,11,2,6
2128,27.0,24,8,6,0,7
2129,19.0,24,8,11,2,3
2130,19.0,16,8,9,2,2
2131,19.0,16,8,3,2,7
2132,27.0,11,3,1,0,6
2133,20.0,16,5,12,2,6
2134,15.0,24,6,10,2,3
2135,18.0,24,8,1,0,9
2136,18.0,16,8,1,2,6
2137,5.0,16,8,1,0,3
2138,18.0,16,8,2,2,4
2139,19.0,16,8,1,0,6
2140,9.0,16,8,14,2,0
2141,19.0,16,8,10,2,4
2142,27.0,16,8,6,2,1
2143,19.0,16,8,9,2,1
2144,18.0,24,8,1,0,6
2145,5.0,24,8,6,0,7
2146,18.0,24,8,1,0,4
2147,19.0,24,8,3,2,0
2148,27.0,24,8,1,0,3
2149,18.0,16,3,2,2,3
2150,18.0,10,8,1,0,6
2151,15.0,12,6,10,0,3
2152,18.0,10,5,10,2,2
2153,19.0,14,3,10,2,3
2154,18.0,14,6,10,2,6
2155,10.0,14,1,10,2,4
2156,9.0,14,5,1,0,6
2157,5.0,14,10,1,0,2
2158,9.0,16,9,10,2,2
2159,19.0,14,1,11,2,7
2160,18.0,2,3,1,0,6
2161,9.0,14,10,3,2,2
2162,9.0,2,10,1,0,0
2163,18.0,14,10,1,0,2
2164,19.0,4,10,1,0,9
2165,15.0,2,5,1,4,6
2166,9.0,2,5,1,0,2
2167,18.0,2,8,1,0,2
2168,15.0,2,10,10,4,3
2169,15.0,2,6,10,4,3
2170,15.0,2,3,10,4,3
2171,15.0,2,8,10,4,3
2172,18.0,2,2,2,4,3
2173,5.0,14,8,9,2,2
2174,25.0,14,6,10,2,7
2175,18.0,24,3,10,2,3
2176,15.0,24,5,10,2,7
2177,19.0,24,6,9,2,9
2178,10.0,24,3,6,2,1
2179,2.0,14,5,2,0,7
2180,9.0,14,8,10,2,6
2181,18.0,14,5,1,0,9
2182,18.0,2,8,1,0,2
2183,18.0,24,10,1,0,7
2184,5.0,10,6,1,0,7
2185,5.0,10,1,1,0,4
2186,18.0,10,1,1,0,4
2187,19.0,4,10,1,0,0
2188,27.0,10,5,1,0,4
2189,18.0,24,3,9,2,6
2190,18.0,14,1,2,0,4
2191,19.0,7,4,2,4,3
2192,19.0,2,10,1,0,9
2193,18.0,14,10,9,2,2
2194,27.0,10,1,9,2,4
2195,5.0,24,8,10,2,3
2196,18.0,12,3,9,2,1
2197,19.0,14,5,1,0,2
2198,18.0,10,1,7,2,5
2199,15.0,12,6,2,2,7
2200,18.0,14,4,1,0,4
2201,9.0,2,10,2,4,2
2202,9.0,2,1,2,4,9
2203,9.0,2,6,1,0,5
2204,1.0,12,4,10,2,6
2205,15.0,2,8,10,4,4
2206,18.0,2,10,1,0,2
2207,18.0,14,6,10,2,4
2208,18.0,24,3,1,0,0
2209,18.0,24,8,1,0,6
2210,19.0,14,10,10,2,7
2211,18.0,14,4,1,0,0
2212,18.0,12,10,1,0,7
2213,18.0,14,1,10,2,7
2214,19.0,4,4,1,0,0
2215,15.0,14,5,10,2,3
2216,9.0,14,1,10,2,4
2217,1.0,2,5,1,0,6
2218,3.0,14,6,10,2,1
2219,5.0,2,1,10,2,4
2220,19.0,2,3,1,0,6
2221,15.0,14,5,10,2,7
2222,18.0,2,10,1,0,2
2223,18.0,2,4,1,0,7
2224,18.0,24,5,9,2,2
2225,20.0,2,6,3,4,4
2226,18.0,14,1,10,2,4
2227,27.0,24,1,3,2,7
2228,18.0,14,6,2,0,0
2229,18.0,14,6,10,2,7
2230,18.0,10,1,3,2,6
2231,15.0,24,5,10,2,7
2232,19.0,14,6,7,2,4
2233,9.0,2,5,2,4,7
2234,15.0,10,1,13,2,4
2235,9.0,12,5,2,2,7
2236,18.0,12,6,3,2,9
2237,18.0,14,4,1,0,6
2238,18.0,12,6,10,2,7
2239,18.0,10,5,9,2,9
2240,9.0,24,1,10,2,7
2241,9.0,2,5,3,4,1
2242,15.0,2,5,10,4,3
2243,5.0,2,4,1,0,3
2244,15.0,2,1,10,4,7
2245,18.0,2,8,1,0,0
2246,15.0,2,6,10,4,7
2247,9.0,14,5,10,2,0
2248,9.0,2,10,2,0,0
2249,15.0,2,4,10,4,4
2250,9.0,2,5,2,4,9
2251,19.0,4,10,1,0,9
2252,15.0,2,1,10,4,9
2253,19.0,14,6,10,2,0
2254,18.0,24,4,1,0,6
2255,9.0,14,5,1,2,6
2256,19.0,4,6,2,0,0
2257,15.0,16,2,1,0,1
2258,18.0,12,6,3,2,4
2259,9.0,24,1,10,2,4
2260,5.0,24,5,10,2,3
2261,19.0,24,1,9,0,9
2262,5.0,24,6,10,2,7
2263,18.0,18,5,11,2,9
2264,27.0,12,1,10,2,9
2265,9.0,2,4,1,0,3
2266,27.0,10,5,10,2,7
2267,19.0,14,1,9,2,4
2268,26.0,24,6,10,2,3
2269,26.0,10,6,10,2,3
2270,9.0,2,9,2,0,2
2271,9.0,14,5,9,2,5
2272,19.0,12,1,10,2,7
2273,9.0,14,6,3,2,0
2274,27.0,2,6,2,4,3
2275,9.0,2,2,1,3,0
2276,27.0,24,1,2,2,1
2277,5.0,2,10,1,0,2
2278,19.0,12,6,9,2,7
2279,19.0,14,5,12,2,1
2280,27.0,14,6,10,2,7
2281,19.0,2,2,1,0,0
2282,5.0,14,1,10,2,3
2283,19.0,14,5,2,2,2
2284,9.0,2,1,3,2,4
2285,15.0,2,6,10,4,3
2286,9.0,2,1,1,4,6
2287,19.0,2,6,10,2,0
2288,19.0,16,5,15,2,4
2289,18.0,14,10,1,0,2
2290,27.0,16,6,6,2,6
2291,15.0,2,6,10,4,3
2292,9.0,16,1,7,2,7
2293,9.0,12,8,1,0,3
2294,27.0,16,6,14,2,0
2295,9.0,4,10,1,0,0
2296,18.0,24,6,7,2,1
2297,25.0,24,1,10,2,4
2298,18.0,24,8,1,0,0
2299,18.0,24,6,2,2,9
2300,9.0,24,1,10,2,4
2301,19.0,24,5,3,0,2
2302,27.0,24,6,2,2,3
2303,5.0,10,5,1,2,9
2304,27.0,24,1,10,2,7
2305,9.0,16,10,2,0,9
2306,15.0,24,6,10,2,3
2307,27.0,24,5,2,2,9
2308,27.0,14,5,10,2,7
2309,9.0,14,10,1,0,6
2310,9.0,14,6,3,2,7
2311,19.0,14,1,9,2,9
2312,18.0,14,5,13,2,2
2313,5.0,2,8,1,0,7
2314,9.0,12,8,1,0,7
2315,20.0,2,4,1,0,3
2316,9.0,24,6,10,2,7
2317,9.0,24,4,1,0,0
2318,19.0,2,5,2,2,9
2319,18.0,10,1,10,2,4
2320,19.0,14,5,11,2,3
2321,9.0,2,4,1,0,6
2322,27.0,14,1,10,2,4
2323,5.0,14,6,9,2,6
2324,18.0,24,5,7,2,9
2325,9.0,14,10,1,0,0
2326,9.0,24,6,10,2,3
2327,18.0,14,6,14,2,7
2328,18.0,2,1,3,2,4
2329,19.0,14,8,1,0,6
2330,19.0,2,8,1,0,0
2331,19.0,2,5,2,2,1
2332,9.0,2,3,6,0,5
2333,19.0,2,3,1,0,6
2334,5.0,2,4,1,0,5
2335,19.0,2,8,1,0,6
2336,19.0,2,5,2,2,1
2337,15.0,2,6,10,4,3
2338,15.0,2,1,10,4,7
2339,27.0,2,6,10,2,3
2340,15.0,2,1,10,4,9
2341,18.0,16,6,2,0,9
2342,18.0,14,8,1,0,6
2343,19.0,12,4,1,0,0
2344,18.0,2,4,1,0,0
2345,19.0,24,5,10,4,7
2346,18.0,12,6,11,2,5
2347,18.0,14,1,3,4,4
2348,19.0,2,3,10,4,6
2349,15.0,2,4,10,4,3
2350,18.0,2,10,1,4,3
2351,15.0,2,6,10,4,3
2352,18.0,14,1,3,2,7
2353,2.0,2,6,11,2,1
2354,18.0,24,6,16,2,0
2355,10.0,24,6,10,2,9
2356,19.0,24,5,6,2,1
2357,18.0,24,5,6,4,5
2358,19.0,24,1,10,2,3
2359,9.0,2,10,1,0,2
2360,18.0,2,10,1,0,2
2361,9.0,2,10,1,0,2
2362,9.0,14,6,10,2,4
2363,27.0,24,1,6,2,9
2364,27.0,10,5,10,2,2
2365,15.0,24,5,10,4,7
2366,18.0,24,6,7,2,1
2367,18.0,2,3,1,0,6
2368,15.0,24,6,10,2,7
2369,22.0,23,1,10,2,4
2370,27.0,10,5,6,2,0
2371,19.0,24,5,1,4,3
2372,5.0,10,1,6,2,9
2373,25.0,2,1,1,0,6
2374,9.0,2,10,1,4,0
2375,18.0,14,1,9,4,9
2376,19.0,12,6,10,2,1
2377,9.0,2,10,3,0,2
2378,27.0,14,1,2,2,9
2379,1.0,12,6,10,2,4
2380,10.0,14,5,1,0,9
2381,19.0,2,4,1,0,2
2382,9.0,2,6,1,2,5
2383,27.0,10,8,1,0,0
2384,5.0,14,6,6,2,1
2385,27.0,10,5,10,2,3
2386,18.0,24,3,1,0,5
2387,27.0,10,5,10,2,2
2388,15.0,24,5,10,2,3
2389,18.0,14,6,3,2,4
2390,18.0,2,5,2,4,6
2391,15.0,2,5,10,4,3
2392,15.0,2,5,10,4,3
2393,1.0,2,5,2,4,4
2394,1.0,2,4,1,4,4
2395,15.0,2,6,10,4,3
2396,18.0,2,6,9,2,3
2397,20.0,24,1,3,2,4
2398,9.0,2,4,1,4,6
2399,15.0,2,10,10,4,2
2400,15.0,2,8,10,4,3
2401,18.0,2,6,3,0,1
2402,15.0,2,3,10,4,3
2403,15.0,2,8,6,4,3
2404,15.0,2,6,10,4,3
2405,15.0,2,1,10,4,9
2406,15.0,2,5,10,4,5
2407,15.0,14,5,10,2,3
2408,9.0,2,4,1,3,5
2409,9.0,2,1,3,4,7
2410,1.0,2,3,1,0,5
2411,15.0,24,1,10,2,3
2412,18.0,24,1,3,2,6
2413,27.0,24,6,10,2,4
2414,18.0,24,5,1,0,5
2415,18.0,24,5,10,2,2
2416,18.0,24,6,10,2,4
2417,18.0,14,6,10,2,5
2418,5.0,24,6,10,2,6
2419,15.0,14,1,3,2,4
2420,5.0,14,1,2,2,4
2421,18.0,24,1,1,2,6
2422,9.0,14,5,2,2,5
2423,9.0,2,10,3,2,6
2424,27.0,24,1,10,2,4
2425,15.0,10,6,10,2,8
2426,15.0,24,1,10,2,4
2427,15.0,24,5,10,2,7
2428,9.0,24,1,6,2,6
2429,15.0,24,6,10,2,3
2430,27.0,14,1,2,2,6
2431,9.0,2,3,6,3,0
2432,9.0,14,1,2,2,9
2433,15.0,14,10,1,0,7
2434,18.0,24,6,3,0,1
2435,15.0,24,5,10,2,7
2436,15.0,24,6,10,2,3
2437,15.0,24,1,10,2,4
2438,15.0,24,6,10,2,3
2439,20.0,24,5,10,2,2
2440,15.0,24,1,10,2,4
2441,18.0,24,5,10,2,4
2442,15.0,24,6,10,4,7
2443,15.0,24,5,10,2,3
2444,15.0,24,6,10,2,3
2445,15.0,24,1,10,2,4
2446,18.0,24,6,10,2,6
2447,15.0,24,1,10,2,4
2448,27.0,24,6,10,2,3
2449,25.0,9,4,1,4,5
2450,5.0,9,2,1,0,1
2451,5.0,9,4,1,4,3
2452,18.0,9,10,1,4,7
2453,18.0,9,8,1,4,6
2454,5.0,9,2,1,4,3
2455,5.0,9,4,1,4,1
2456,15.0,9,5,10,4,3
2457,18.0,2,8,1,0,7
2458,9.0,24,6,13,2,1
2459,15.0,24,6,10,2,7
2460,27.0,14,3,1,0,6
2461,19.0,2,1,1,0,9
2462,19.0,14,5,9,2,3
2463,18.0,2,4,1,0,6
2464,1.0,2,8,1,0,2
2465,12.0,4,6,1,3,4
2466,15.0,14,6,10,2,7
2467,5.0,14,5,1,0,3
2468,15.0,2,5,10,4,3
2469,27.0,24,5,11,2,2
2470,18.0,14,1,3,2,5
2471,18.0,14,5,9,2,2
2472,9.0,2,8,1,0,6
2473,18.0,10,5,2,0,2
2474,27.0,2,5,1,0,9
2475,15.0,2,9,10,4,3
2476,27.0,2,2,1,4,3
2477,10.0,2,5,9,4,2
2478,15.0,2,1,10,4,4
2479,9.0,2,10,1,4,2
2480,15.0,2,5,10,4,3
2481,12.0,7,4,1,3,0
2482,19.0,24,1,6,2,6
2483,15.0,24,5,10,2,3
2484,19.0,2,1,9,2,9
2485,18.0,24,5,1,2,2
2486,15.0,24,1,10,2,7
2490,27.0,7,4,1,3,0
2491,18.0,2,6,3,4,9
2492,15.0,24,1,10,4,4
2493,15.0,24,6,10,2,3
2494,15.0,24,5,10,2,7
2495,18.0,2,8,1,0,2
2496,18.0,12,1,10,0,1
2497,26.0,14,5,10,2,2
2498,25.0,24,6,10,2,3
2499,18.0,2,3,1,0,0
2500,19.0,4,10,1,0,0
2501,1.0,2,4,1,4,3
2502,19.0,14,3,1,0,0
2503,27.0,4,5,1,0,2
2504,18.0,14,1,2,0,3
2505,9.0,2,10,9,0,0
2506,19.0,2,1,6,4,1
2507,9.0,2,6,1,2,4
2508,15.0,2,5,10,4,4
2509,15.0,2,1,10,4,7
2510,5.0,2,6,9,3,0
2511,19.0,2,5,2,4,9
2512,25.0,14,6,10,2,7
2513,9.0,14,8,1,0,0
2514,19.0,14,10,1,0,0
2515,19.0,2,1,2,0,9
2516,15.0,24,5,10,2,3
2517,15.0,24,1,10,2,4
2519,18.0,24,5,10,2,2
2520,18.0,14,1,6,2,7
2521,15.0,14,5,2,2,3
2522,5.0,14,1,9,4,4
2523,25.0,14,6,10,4,7
2524,18.0,14,5,1,4,9
2525,19.0,14,6,10,2,3
2526,27.0,14,8,1,2,3
2527,9.0,2,6,3,2,9
2528,18.0,4,10,1,0,9
2529,9.0,14,1,1,0,6
2530,9.0,2,10,1,0,9
2531,18.0,12,5,3,2,2
2532,27.0,14,1,2,2,4
2533,5.0,10,10,1,0,7
2534,10.0,2,4,1,4,0
2535,18.0,12,10,1,2,6
2536,19.0,24,1,9,2,5
2537,15.0,2,1,10,4,5
2538,14.0,2,5,10,4,3
2539,15.0,2,6,10,4,3
2540,15.0,2,5,10,4,3
2541,15.0,2,1,10,4,9
2542,15.0,2,6,10,4,3
2543,10.0,14,1,6,4,4
2544,18.0,2,5,2,4,2
2545,27.0,2,6,10,2,4
2546,15.0,2,10,10,4,4
2547,15.0,2,9,10,4,8
2548,9.0,14,5,9,4,4
2549,15.0,2,4,10,4,3
2550,19.0,2,1,10,4,3
2551,18.0,2,2,1,4,0
2552,15.0,24,6,10,2,3
2553,15.0,24,5,10,2,7
2554,15.0,24,5,10,2,7
2555,19.0,24,6,9,2,3
2557,15.0,24,1,10,2,3
2558,9.0,2,4,1,0,6
2559,18.0,24,8,1,0,2
2560,18.0,14,1,10,2,4
2561,2.0,24,6,10,2,6
2562,27.0,14,5,2,4,2
2563,20.0,14,6,3,2,9
2564,5.0,14,5,3,2,3
2565,18.0,14,6,1,2,9
2566,18.0,2,3,1,0,3
2567,18.0,14,1,10,2,0
2568,18.0,24,8,1,0,3
