,Created,Product_ID,Source,Sales_Agent,Location,Delivery_Mode,Status
3949,2018-07-23 15:38:00,15.0,24,5,10,4,3
3950,2018-07-23 15:36:00,10.0,2,5,10,2,1
3951,2018-07-23 15:24:00,15.0,2,6,10,4,3
3952,2018-07-23 15:23:00,15.0,2,5,10,4,7
3953,2018-07-23 15:18:00,9.0,2,1,6,4,9
3954,2018-07-23 15:05:00,5.0,14,6,2,2,3
3955,2018-07-23 15:05:00,27.0,14,10,1,4,2
3956,2018-07-23 14:50:00,27.0,10,1,11,4,3
3957,2018-07-23 14:47:00,19.0,24,5,9,2,1
3958,2018-07-23 14:47:00,5.0,2,8,1,0,4
3959,2018-07-23 14:46:00,15.0,2,1,10,4,7
3960,2018-07-23 14:45:00,5.0,14,2,1,4,3
3961,2018-07-23 14:25:00,19.0,14,3,1,4,3
3962,2018-07-23 14:00:00,19.0,12,1,3,4,3
3963,2018-07-23 13:09:00,18.0,2,6,3,2,6
3964,2018-07-23 13:05:00,20.0,14,1,2,4,3
3965,2018-07-23 13:00:00,19.0,4,3,1,4,6
3966,2018-07-23 12:55:00,5.0,14,5,2,4,7
3967,2018-07-23 12:45:00,9.0,14,5,10,4,3
3968,2018-07-23 12:15:00,19.0,14,6,2,2,3
3969,2018-07-23 11:47:00,27.0,2,6,14,2,9
3970,2018-07-23 11:26:00,5.0,4,5,1,0,0
3971,2018-07-23 11:01:00,9.0,2,5,11,2,4
3972,2018-07-23 10:59:00,19.0,4,10,1,0,9
3973,2018-07-23 10:42:00,18.0,24,6,2,4,6
3974,2018-07-23 10:37:00,2.0,2,5,11,4,3
3975,2018-07-23 10:37:00,19.0,2,6,6,2,3
3976,2018-07-23 10:35:00,19.0,2,4,1,0,0
3977,2018-07-23 09:40:00,27.0,10,5,6,2,5
3978,2018-07-23 07:04:00,18.0,24,6,3,2,4
3979,2018-07-22 22:45:00,12.0,14,5,3,0,6
3980,2018-07-22 21:07:00,19.0,24,1,9,4,1
3981,2018-07-22 20:37:00,19.0,24,1,10,4,9
3982,2018-07-22 16:40:00,9.0,2,4,1,0,5
3983,2018-07-22 16:20:00,19.0,14,1,0,4,4
3984,2018-07-22 16:20:00,15.0,14,1,14,4,4
3985,2018-07-22 15:50:00,18.0,14,3,1,4,6
3986,2018-07-22 15:35:00,18.0,14,10,1,0,0
3988,2018-07-22 13:08:00,19.0,24,8,1,0,5
3989,2018-07-22 12:10:00,19.0,14,4,1,0,3
3990,2018-07-22 11:40:00,18.0,14,2,1,0,3
3991,2018-07-22 11:05:00,18.0,10,6,11,4,7
3992,2018-07-22 07:30:00,15.0,14,5,10,4,7
3993,2018-07-22 00:43:00,9.0,24,5,15,4,4
3994,2018-07-21 16:50:00,15.0,14,6,10,4,4
3995,2018-07-21 14:40:00,18.0,14,4,1,0,1
3996,2018-07-21 13:10:00,27.0,2,8,1,0,6
3997,2018-07-21 12:30:00,18.0,14,1,6,4,9
3998,2018-07-21 11:45:00,18.0,14,6,10,4,4
3999,2018-07-20 23:29:00,15.0,23,6,10,4,3
4000,2018-07-20 20:52:00,18.0,24,6,3,2,4
4001,2018-07-20 20:19:00,5.0,24,5,2,4,7
4002,2018-07-20 18:50:00,9.0,14,1,3,2,6
4003,2018-07-20 18:05:00,18.0,14,10,1,0,5
4004,2018-07-20 18:01:00,15.0,24,5,10,4,7
4005,2018-07-20 17:55:00,11.0,14,1,11,4,0
4006,2018-07-20 17:55:00,19.0,12,5,14,4,7
4007,2018-07-20 17:54:00,19.0,24,1,1,4,9
4008,2018-07-20 17:05:00,5.0,10,5,6,4,7
4009,2018-07-20 16:35:00,27.0,14,2,1,0,1
4010,2018-07-20 16:15:00,5.0,14,1,6,4,3
4011,2018-07-20 16:08:00,18.0,2,1,6,0,5
4012,2018-07-20 16:00:00,5.0,14,4,1,4,6
4013,2018-07-20 14:34:00,19.0,24,5,10,4,2
4014,2018-07-20 14:20:00,27.0,14,1,2,4,5
4015,2018-07-20 14:00:00,19.0,14,5,9,4,5
4016,2018-07-20 14:00:00,9.0,14,8,1,4,3
4017,2018-07-20 13:20:00,18.0,12,1,10,4,3
4018,2018-07-20 12:59:00,15.0,2,1,10,4,3
4019,2018-07-20 12:58:00,15.0,2,5,10,4,3
4020,2018-07-20 12:58:00,27.0,2,6,10,2,4
4021,2018-07-20 12:58:00,15.0,2,1,10,4,3
4022,2018-07-20 12:57:00,5.0,2,1,9,4,3
4023,2018-07-20 12:56:00,9.0,2,5,1,0,5
4024,2018-07-20 12:54:00,9.0,2,6,6,2,5
4025,2018-07-20 12:45:00,25.0,14,6,9,4,1
4026,2018-07-20 12:09:00,15.0,2,5,10,4,7
4027,2018-07-20 12:09:00,15.0,2,5,10,4,4
4028,2018-07-20 12:09:00,15.0,2,1,10,4,3
4029,2018-07-20 12:06:00,10.0,24,5,11,4,4
4030,2018-07-20 12:01:00,27.0,24,5,2,4,9
4031,2018-07-20 11:27:00,9.0,4,1,1,4,7
4032,2018-07-20 11:10:00,19.0,13,5,2,4,7
4033,2018-07-20 10:55:00,19.0,14,5,10,2,4
4034,2018-07-20 10:35:00,19.0,10,6,10,2,4
4035,2018-07-20 09:40:00,27.0,2,6,14,2,0
4036,2018-07-20 09:38:00,27.0,2,6,14,2,0
4037,2018-07-20 09:19:00,19.0,24,5,10,4,4
4038,2018-07-20 00:11:00,18.0,24,1,2,4,0
4039,2018-07-19 20:28:00,15.0,23,5,10,4,7
4040,2018-07-19 20:00:00,18.0,14,5,1,2,9
4041,2018-07-19 19:45:00,18.0,14,6,2,2,0
4042,2018-07-19 19:19:00,19.0,24,1,9,4,3
4043,2018-07-19 18:52:00,15.0,24,6,10,4,7
4044,2018-07-19 17:26:00,15.0,2,8,1,4,3
4045,2018-07-19 17:15:00,9.0,2,6,2,2,9
4046,2018-07-19 17:10:00,19.0,12,5,10,4,4
4047,2018-07-19 16:57:00,18.0,24,2,1,4,3
4048,2018-07-19 16:32:00,25.0,2,6,10,0,9
4049,2018-07-19 15:53:00,18.0,2,1,2,4,9
4050,2018-07-19 15:33:00,18.0,4,1,2,4,0
4051,2018-07-19 14:55:00,19.0,14,6,3,2,1
4052,2018-07-19 13:30:00,18.0,14,10,1,4,9
4053,2018-07-19 13:10:00,18.0,14,3,1,4,0
4054,2018-07-19 13:10:00,19.0,14,5,9,4,3
4055,2018-07-19 13:03:00,15.0,2,6,10,4,4
4056,2018-07-19 13:02:00,15.0,2,1,10,4,7
4057,2018-07-19 13:02:00,15.0,2,5,10,4,3
4058,2018-07-19 13:01:00,15.0,2,5,10,4,3
4059,2018-07-19 13:00:00,18.0,2,6,2,2,1
4060,2018-07-19 12:07:00,10.0,8,5,1,0,2
4061,2018-07-19 12:05:00,18.0,14,1,13,4,3
4062,2018-07-19 11:50:00,9.0,14,5,10,4,1
4063,2018-07-19 11:30:00,18.0,14,6,10,4,3
4064,2018-07-19 11:30:00,15.0,14,8,1,0,3
4065,2018-07-19 10:58:00,15.0,2,6,10,4,3
4066,2018-07-19 10:57:00,9.0,2,10,6,4,6
4067,2018-07-19 10:57:00,10.0,2,5,2,4,1
4068,2018-07-19 10:55:00,18.0,2,8,1,4,0
4069,2018-07-19 10:54:00,15.0,2,1,10,4,3
4070,2018-07-19 10:54:00,18.0,2,6,2,2,4
4071,2018-07-19 10:45:00,9.0,14,2,1,0,0
4072,2018-07-19 09:45:00,5.0,24,1,9,4,4
4073,2018-07-19 01:29:00,15.0,23,5,10,4,7
4074,2018-07-18 22:48:00,19.0,24,1,2,4,6
4075,2018-07-18 22:12:00,18.0,24,8,1,4,7
4076,2018-07-18 20:11:00,19.0,24,6,9,4,1
4077,2018-07-18 20:10:00,19.0,24,5,9,2,0
4078,2018-07-18 18:39:00,19.0,2,3,1,4,5
4079,2018-07-18 18:15:00,9.0,16,5,3,2,7
4081,2018-07-18 17:00:00,9.0,16,1,9,2,4
4082,2018-07-18 16:35:00,18.0,16,3,1,0,6
4083,2018-07-18 16:15:00,18.0,10,1,6,2,9
4084,2018-07-18 16:05:00,19.0,24,6,9,2,3
4085,2018-07-18 16:00:00,15.0,12,6,10,3,3
4086,2018-07-18 15:50:00,18.0,10,5,15,2,6
4087,2018-07-18 15:50:00,9.0,16,6,14,2,4
4088,2018-07-18 15:50:00,5.0,16,1,15,2,4
4089,2018-07-18 15:49:00,19.0,24,6,6,2,4
4090,2018-07-18 15:45:00,27.0,10,5,2,2,2
4091,2018-07-18 14:54:00,19.0,2,1,7,2,9
4092,2018-07-18 14:20:00,27.0,14,4,1,4,3
4093,2018-07-18 13:45:00,5.0,10,1,6,4,5
4094,2018-07-18 13:35:00,15.0,14,1,10,4,7
4095,2018-07-18 13:20:00,27.0,14,5,14,4,9
4096,2018-07-18 13:10:00,18.0,24,5,7,4,6
4097,2018-07-18 12:58:00,19.0,2,1,3,4,3
4098,2018-07-18 12:48:00,15.0,2,6,10,4,3
4099,2018-07-18 12:47:00,18.0,2,6,10,4,3
4100,2018-07-18 12:47:00,18.0,2,10,1,4,9
4101,2018-07-18 12:46:00,15.0,2,1,10,4,7
4102,2018-07-18 12:30:00,20.0,14,5,9,4,2
4103,2018-07-18 12:20:00,19.0,14,6,10,2,3
4104,2018-07-18 12:04:00,10.0,2,1,2,4,9
4105,2018-07-18 12:00:00,9.0,4,2,1,0,0
4106,2018-07-18 12:00:00,9.0,14,5,14,3,3
4107,2018-07-18 11:39:00,18.0,2,6,2,0,4
4108,2018-07-18 11:26:00,19.0,24,6,10,2,6
4109,2018-07-18 10:25:00,27.0,2,6,6,0,3
4110,2018-07-18 10:17:00,27.0,2,4,1,0,3
4111,2018-07-18 10:16:00,15.0,2,6,10,4,3
4112,2018-07-18 10:14:00,19.0,2,1,2,4,3
4113,2018-07-18 10:12:00,9.0,2,1,10,4,9
4114,2018-07-18 10:12:00,15.0,2,6,10,4,3
4115,2018-07-18 10:11:00,9.0,2,5,2,4,4
4116,2018-07-18 10:08:00,19.0,0,8,10,2,6
4117,2018-07-18 10:05:00,5.0,13,6,11,4,3
4118,2018-07-18 08:09:00,18.0,24,1,2,4,0
4119,2018-07-18 07:36:00,15.0,24,6,10,4,7
4120,2018-07-18 04:16:00,18.0,24,5,3,2,2
4121,2018-07-17 23:58:00,10.0,24,1,13,4,0
4122,2018-07-17 21:38:00,9.0,24,6,10,2,0
4123,2018-07-17 21:25:00,19.0,24,5,3,2,0
4124,2018-07-17 20:35:00,19.0,14,6,6,2,0
4125,2018-07-17 19:50:00,15.0,14,3,1,0,4
4126,2018-07-17 19:05:00,5.0,10,2,1,4,3
4127,2018-07-17 18:10:00,19.0,4,4,10,3,0
4128,2018-07-17 17:55:00,18.0,13,5,3,0,2
4129,2018-07-17 17:55:00,26.0,14,6,14,2,7
4130,2018-07-17 17:52:00,18.0,24,1,9,4,9
4131,2018-07-17 17:40:00,1.0,14,1,6,4,3
4132,2018-07-17 17:35:00,19.0,14,6,10,3,9
4133,2018-07-17 16:57:00,5.0,4,5,1,0,0
4134,2018-07-17 16:55:00,5.0,4,5,1,0,0
4135,2018-07-17 16:40:00,9.0,12,6,9,2,6
4136,2018-07-17 16:30:00,9.0,14,5,2,4,7
4137,2018-07-17 16:06:00,18.0,2,1,2,4,9
4138,2018-07-17 16:03:00,20.0,24,1,1,4,0
4139,2018-07-17 15:53:00,9.0,0,8,1,4,0
4140,2018-07-17 15:45:00,19.0,4,1,1,4,0
4141,2018-07-17 15:45:00,18.0,14,6,10,4,3
4142,2018-07-17 15:20:00,27.0,10,5,2,4,6
4143,2018-07-17 14:52:00,9.0,2,1,6,4,9
4144,2018-07-17 14:26:00,18.0,2,6,2,2,6
4145,2018-07-17 14:11:00,19.0,24,8,1,4,2
4146,2018-07-17 14:10:00,1.0,14,1,9,4,9
4147,2018-07-17 13:45:00,15.0,14,6,10,4,3
4148,2018-07-17 13:15:00,5.0,10,4,1,0,5
4149,2018-07-17 13:10:00,27.0,13,5,6,4,2
4150,2018-07-17 12:55:00,9.0,14,6,10,2,6
4151,2018-07-17 12:46:00,19.0,8,4,1,0,0
4152,2018-07-17 12:45:00,9.0,24,1,3,4,4
4153,2018-07-17 12:44:00,27.0,2,6,6,0,9
4154,2018-07-17 12:31:00,18.0,24,6,2,4,6
4155,2018-07-17 12:25:00,18.0,14,5,10,2,6
4156,2018-07-17 12:20:00,19.0,14,1,3,4,1
4157,2018-07-17 12:11:00,19.0,8,4,10,2,0
4158,2018-07-17 12:01:00,15.0,2,6,10,4,3
4159,2018-07-17 12:00:00,18.0,2,10,1,0,4
4160,2018-07-17 11:54:00,18.0,2,10,1,4,0
4161,2018-07-17 11:54:00,19.0,2,6,1,2,3
4162,2018-07-17 11:53:00,15.0,2,6,10,4,3
4163,2018-07-17 11:24:00,19.0,4,10,1,0,9
4164,2018-07-17 11:17:00,19.0,4,10,1,0,2
4165,2018-07-17 10:49:00,9.0,2,5,9,2,2
4166,2018-07-17 10:48:00,15.0,2,1,10,4,3
4167,2018-07-17 10:47:00,27.0,2,1,2,4,1
4168,2018-07-17 10:47:00,15.0,2,1,10,4,9
4169,2018-07-17 10:46:00,1.0,2,1,10,4,3
4170,2018-07-17 10:33:00,27.0,2,4,1,0,3
4171,2018-07-17 10:25:00,19.0,12,6,2,2,9
4172,2018-07-17 09:28:00,18.0,24,3,1,4,6
4173,2018-07-17 09:07:00,27.0,24,1,2,4,1
4174,2018-07-17 05:22:00,15.0,23,1,10,4,3
4175,2018-07-17 03:16:00,18.0,23,5,10,4,7
4176,2018-07-17 03:13:00,27.0,24,6,2,4,1
4177,2018-07-16 22:17:00,27.0,24,5,10,4,7
4178,2018-07-16 21:36:00,19.0,24,5,7,4,3
4179,2018-07-16 21:32:00,18.0,24,5,10,4,2
4180,2018-07-16 21:25:00,15.0,13,8,1,0,7
4181,2018-07-16 20:42:00,15.0,24,1,6,4,3
4182,2018-07-16 19:49:00,15.0,23,5,10,4,7
4183,2018-07-16 19:35:00,18.0,14,5,2,4,7
4184,2018-07-16 19:20:00,19.0,10,5,3,2,4
4185,2018-07-16 18:45:00,18.0,10,5,2,4,7
4186,2018-07-16 18:45:00,18.0,14,1,16,4,7
4187,2018-07-16 18:32:00,19.0,24,5,2,2,2
4188,2018-07-16 17:49:00,18.0,24,1,2,4,0
4189,2018-07-16 17:35:00,19.0,14,4,1,4,3
4190,2018-07-16 16:47:00,9.0,24,5,6,4,0
4191,2018-07-16 16:40:00,27.0,10,1,6,4,3
4192,2018-07-16 16:30:00,18.0,14,1,10,4,4
4193,2018-07-16 16:30:00,5.0,14,1,6,4,4
4194,2018-07-16 16:10:00,27.0,14,5,10,4,4
4195,2018-07-16 15:55:00,5.0,14,8,1,0,3
4196,2018-07-16 15:44:00,18.0,2,5,2,0,4
4197,2018-07-16 15:32:00,19.0,2,10,1,4,9
4198,2018-07-16 15:31:00,15.0,2,1,10,4,4
4199,2018-07-16 15:31:00,19.0,2,5,3,2,3
4200,2018-07-16 15:11:00,27.0,2,1,6,4,3
4201,2018-07-16 15:10:00,27.0,10,5,10,4,2
4202,2018-07-16 15:09:00,27.0,2,1,6,3,5
4203,2018-07-16 14:55:00,18.0,14,5,14,4,7
4204,2018-07-16 14:45:00,20.0,14,1,10,4,3
4205,2018-07-16 14:40:00,19.0,24,1,6,4,9
4206,2018-07-16 14:35:00,5.0,4,5,1,2,0
4207,2018-07-16 14:32:00,14.0,2,5,10,4,3
4208,2018-07-16 13:05:00,18.0,14,5,9,4,2
4209,2018-07-16 13:00:00,19.0,14,5,9,4,2
4210,2018-07-16 12:25:00,5.0,14,4,1,4,5
4211,2018-07-16 12:15:00,18.0,12,5,6,2,2
4212,2018-07-16 12:13:00,5.0,4,5,1,0,5
4213,2018-07-16 11:55:00,18.0,2,10,1,0,2
4214,2018-07-16 10:40:00,9.0,14,1,6,4,4
4215,2018-07-16 10:25:00,27.0,14,5,7,4,3
4216,2018-07-16 10:20:00,15.0,2,5,10,4,3
4217,2018-07-16 10:20:00,18.0,2,1,3,4,4
4218,2018-07-16 10:17:00,19.0,2,5,2,2,3
4219,2018-07-16 10:17:00,15.0,2,1,10,4,3
4220,2018-07-16 10:16:00,15.0,2,1,10,4,3
4221,2018-07-16 10:10:00,20.0,14,2,1,4,3
4222,2018-07-16 10:10:00,27.0,14,1,9,4,3
4223,2018-07-16 09:55:00,26.0,14,1,6,4,4
4224,2018-07-16 00:06:00,19.0,24,1,2,4,0
4225,2018-07-15 22:57:00,15.0,23,1,10,4,4
4226,2018-07-15 21:45:00,1.0,24,1,2,4,1
4227,2018-07-15 21:12:00,15.0,23,5,10,4,3
4228,2018-07-15 18:50:00,15.0,23,1,10,4,4
4230,2018-07-15 18:21:00,18.0,24,1,9,4,3
4231,2018-07-15 15:25:00,5.0,14,1,10,4,4
4232,2018-07-15 14:26:00,15.0,23,1,10,4,4
4233,2018-07-15 14:05:00,18.0,14,1,14,4,4
4234,2018-07-15 13:31:00,18.0,24,5,3,2,2
4235,2018-07-15 13:00:00,27.0,14,5,6,4,4
4236,2018-07-15 12:50:00,18.0,14,1,3,4,3
4237,2018-07-15 12:40:00,18.0,14,5,14,4,7
4238,2018-07-15 11:55:00,15.0,14,8,1,4,3
4239,2018-07-15 11:48:00,9.0,24,5,3,2,3
4240,2018-07-15 11:45:00,14.0,14,5,10,4,3
4241,2018-07-15 11:25:00,27.0,14,1,2,4,9
4242,2018-07-15 11:21:00,15.0,23,1,10,4,4
4243,2018-07-15 10:45:00,5.0,10,1,9,4,9
4244,2018-07-15 10:15:00,18.0,14,5,2,4,4
4245,2018-07-15 00:34:00,15.0,24,1,10,4,3
4246,2018-07-15 00:34:00,15.0,23,1,10,4,4
4247,2018-07-15 00:05:00,15.0,13,2,1,4,1
4248,2018-07-14 20:48:00,15.0,23,5,10,4,3
4249,2018-07-14 18:48:00,15.0,24,1,9,4,3
4250,2018-07-14 15:50:00,15.0,12,1,10,4,7
4251,2018-07-14 15:10:00,9.0,14,1,9,4,7
4252,2018-07-14 13:05:00,18.0,2,1,2,4,6
4253,2018-07-14 13:03:00,15.0,2,8,1,0,3
4254,2018-07-14 13:02:00,14.0,2,5,10,4,3
4255,2018-07-14 13:02:00,15.0,2,1,10,4,3
4256,2018-07-14 13:01:00,15.0,2,5,10,4,3
4257,2018-07-14 13:00:00,15.0,2,1,10,4,3
4258,2018-07-14 12:47:00,9.0,4,5,1,0,0
4259,2018-07-14 12:25:00,27.0,14,1,10,4,3
4260,2018-07-14 12:05:00,18.0,14,5,2,4,4
4261,2018-07-14 11:01:00,19.0,2,10,1,4,0
4262,2018-07-14 10:53:00,15.0,24,1,10,4,3
4263,2018-07-14 10:51:00,15.0,2,5,10,4,7
4264,2018-07-14 10:42:00,18.0,2,1,3,4,3
4265,2018-07-14 10:26:00,9.0,2,2,1,0,0
4266,2018-07-14 10:19:00,9.0,2,5,3,2,3
4267,2018-07-14 09:48:00,15.0,2,1,10,4,3
4268,2018-07-14 09:48:00,18.0,2,5,2,0,2
4269,2018-07-14 08:48:00,15.0,24,1,10,0,4
4270,2018-07-13 23:15:00,27.0,24,1,10,4,7
4271,2018-07-13 22:51:00,15.0,23,1,10,4,3
4272,2018-07-13 21:06:00,15.0,24,1,10,4,3
4273,2018-07-13 19:59:00,12.0,24,5,10,4,2
4274,2018-07-13 19:10:00,20.0,14,5,2,2,0
4275,2018-07-13 18:50:00,10.0,14,5,3,2,1
4276,2018-07-13 18:45:00,15.0,14,5,10,4,7
4277,2018-07-13 18:00:00,19.0,10,5,9,4,2
4278,2018-07-13 17:55:00,10.0,14,1,6,4,3
4279,2018-07-13 17:45:00,5.0,24,5,6,2,6
4280,2018-07-13 17:25:00,18.0,14,10,1,0,2
4281,2018-07-13 17:20:00,18.0,14,1,3,4,3
4282,2018-07-13 17:04:00,25.0,2,3,1,0,5
4283,2018-07-13 16:35:00,19.0,14,8,1,4,3
4284,2018-07-13 16:35:00,19.0,14,8,1,0,6
4285,2018-07-13 16:10:00,19.0,4,10,2,0,2
4286,2018-07-13 15:35:00,18.0,14,1,9,4,4
4287,2018-07-13 15:20:00,18.0,14,5,10,4,6
4288,2018-07-13 15:10:00,9.0,2,2,1,0,3
4289,2018-07-13 15:05:00,15.0,14,1,10,4,4
4290,2018-07-13 14:50:00,19.0,14,5,2,2,3
4291,2018-07-13 14:50:00,10.0,14,1,9,4,3
4292,2018-07-13 14:02:00,9.0,2,5,1,0,6
4293,2018-07-13 13:55:00,18.0,14,1,1,0,6
4294,2018-07-13 13:55:00,19.0,14,6,10,4,3
4295,2018-07-13 13:08:00,10.0,2,8,1,0,2
4296,2018-07-13 12:49:00,9.0,24,4,6,0,1
4297,2018-07-13 12:35:00,9.0,14,1,9,4,3
4298,2018-07-13 12:20:00,5.0,10,5,9,2,9
4299,2018-07-13 12:12:00,27.0,2,5,10,2,3
4300,2018-07-13 12:10:00,9.0,2,1,11,4,3
4301,2018-07-13 11:59:00,18.0,20,4,10,2,7
4302,2018-07-13 11:54:00,18.0,4,4,1,2,0
4303,2018-07-13 11:05:00,19.0,24,6,9,2,5
4304,2018-07-13 09:55:00,9.0,2,6,1,3,6
4305,2018-07-13 09:53:00,15.0,2,5,10,4,3
4306,2018-07-13 09:52:00,15.0,2,6,10,4,3
4307,2018-07-13 08:38:00,19.0,24,1,3,4,1
4308,2018-07-13 07:59:00,15.0,23,5,10,4,3
4309,2018-07-13 01:20:00,15.0,24,5,10,4,3
4310,2018-07-13 00:49:00,15.0,23,6,10,4,3
4311,2018-07-13 00:21:00,19.0,24,6,10,2,0
4312,2018-07-12 19:55:00,27.0,10,6,6,2,0
4313,2018-07-12 19:40:00,1.0,14,6,2,4,7
4314,2018-07-12 19:05:00,18.0,14,5,6,4,4
4315,2018-07-12 18:55:00,18.0,14,1,14,4,4
4316,2018-07-12 18:12:00,1.0,24,10,1,4,7
4317,2018-07-12 18:01:00,15.0,24,1,10,4,3
4318,2018-07-12 17:44:00,15.0,24,1,10,4,4
4319,2018-07-12 17:05:00,2.0,14,6,2,2,5
4320,2018-07-12 16:35:00,18.0,14,5,2,4,5
4321,2018-07-12 16:25:00,9.0,14,10,1,0,5
4322,2018-07-12 16:23:00,18.0,2,6,2,2,3
4323,2018-07-12 15:45:00,9.0,14,10,1,0,2
4324,2018-07-12 15:25:00,21.0,14,5,9,4,2
4325,2018-07-12 14:38:00,20.0,2,6,6,2,3
4326,2018-07-12 14:25:00,18.0,14,6,10,2,9
4327,2018-07-12 13:45:00,18.0,10,4,1,0,0
4328,2018-07-12 13:45:00,10.0,14,4,1,0,6
4329,2018-07-12 13:30:00,9.0,24,6,10,0,9
4330,2018-07-12 13:25:00,15.0,14,5,10,4,7
4331,2018-07-12 12:48:00,27.0,4,2,1,4,0
4332,2018-07-12 12:25:00,19.0,14,1,6,4,9
4333,2018-07-12 12:08:00,19.0,4,10,1,0,0
4334,2018-07-12 11:45:00,27.0,14,8,1,4,4
4335,2018-07-12 10:45:00,18.0,14,5,9,4,7
4336,2018-07-12 10:30:00,25.0,14,6,16,4,7
4337,2018-07-12 10:09:00,15.0,2,3,10,0,3
4338,2018-07-12 09:55:00,1.0,14,6,6,0,4
4339,2018-07-12 09:30:00,15.0,13,6,10,4,4
4340,2018-07-12 09:20:00,18.0,10,2,1,4,3
4341,2018-07-12 03:07:00,15.0,24,5,10,4,3
4342,2018-07-12 02:35:00,18.0,14,5,10,2,2
4343,2018-07-12 01:41:00,15.0,24,5,10,4,3
4344,2018-07-12 00:54:00,18.0,24,6,1,2,5
4345,2018-07-11 23:35:00,19.0,14,6,2,0,0
4346,2018-07-11 23:15:00,15.0,24,5,10,4,3
4347,2018-07-11 22:25:00,9.0,12,6,10,4,7
4348,2018-07-11 22:24:00,15.0,24,5,10,4,7
4349,2018-07-11 21:31:00,15.0,23,6,10,4,3
4350,2018-07-11 21:10:00,27.0,14,10,1,4,7
4351,2018-07-11 21:08:00,15.0,24,5,10,4,7
4352,2018-07-11 20:49:00,15.0,24,6,10,4,7
4353,2018-07-11 19:57:00,18.0,24,6,1,4,3
4354,2018-07-11 19:28:00,27.0,2,3,1,0,6
4355,2018-07-11 18:49:00,19.0,24,8,1,0,3
4356,2018-07-11 18:34:00,20.0,6,2,2,2,0
4357,2018-07-11 18:30:00,9.0,4,2,1,0,1
4358,2018-07-11 18:15:00,9.0,2,5,3,4,4
4359,2018-07-11 18:05:00,25.0,14,5,9,4,2
4360,2018-07-11 17:35:00,9.0,14,5,9,4,3
4361,2018-07-11 17:25:00,27.0,10,5,10,4,2
4362,2018-07-11 16:58:00,27.0,2,5,2,2,2
4363,2018-07-11 16:57:00,19.0,2,3,1,0,6
4364,2018-07-11 16:35:00,18.0,14,5,16,4,6
4365,2018-07-11 15:30:00,27.0,14,6,3,2,1
4366,2018-07-11 15:27:00,15.0,24,6,10,4,3
4367,2018-07-11 14:56:00,27.0,24,5,1,2,9
4368,2018-07-11 14:47:00,15.0,23,5,10,4,7
4369,2018-07-11 14:40:00,27.0,10,5,14,4,7
4370,2018-07-11 14:29:00,15.0,2,6,10,4,3
4371,2018-07-11 14:27:00,15.0,2,6,10,4,7
4372,2018-07-11 14:26:00,18.0,2,6,11,2,6
4373,2018-07-11 14:26:00,19.0,2,2,1,4,0
4374,2018-07-11 14:25:00,18.0,2,8,1,4,7
4376,2018-07-11 14:20:00,19.0,12,6,3,2,3
4377,2018-07-11 14:14:00,15.0,2,5,10,4,7
4378,2018-07-11 14:14:00,15.0,2,6,10,4,3
4379,2018-07-11 13:04:00,9.0,2,10,1,0,2
4380,2018-07-11 12:53:00,19.0,0,3,1,0,0
4381,2018-07-11 12:35:00,15.0,12,6,9,4,3
4382,2018-07-11 12:00:00,19.0,14,9,10,2,10
4383,2018-07-11 11:56:00,19.0,24,6,1,2,3
4384,2018-07-11 11:25:00,27.0,13,6,11,2,3
4385,2018-07-11 11:20:00,19.0,14,10,1,0,7
4386,2018-07-11 10:50:00,18.0,14,5,2,4,1
4387,2018-07-11 10:45:00,15.0,12,6,10,4,3
4388,2018-07-11 10:34:00,15.0,2,5,10,4,7
4389,2018-07-11 10:33:00,9.0,2,6,10,3,5
4390,2018-07-11 10:32:00,15.0,2,1,10,4,9
4391,2018-07-11 10:31:00,19.0,2,5,2,2,3
4392,2018-07-11 10:31:00,19.0,2,4,1,4,2
4393,2018-07-11 10:30:00,15.0,2,5,10,4,3
4394,2018-07-11 10:30:00,19.0,2,6,1,2,0
4395,2018-07-11 10:30:00,5.0,2,3,1,4,3
4396,2018-07-11 10:29:00,9.0,2,6,6,2,5
4397,2018-07-11 10:09:00,15.0,2,9,10,4,3
4398,2018-07-11 10:07:00,14.0,2,5,10,4,3
4399,2018-07-11 10:04:00,18.0,2,6,6,2,3
4400,2018-07-11 10:03:00,15.0,2,5,10,4,3
4401,2018-07-11 09:43:00,18.0,24,5,2,4,4
4402,2018-07-11 09:35:00,19.0,12,5,9,4,2
4403,2018-07-11 02:10:00,19.0,14,10,1,4,2
4404,2018-07-10 23:25:00,18.0,24,10,1,4,6
4405,2018-07-10 21:22:00,19.0,24,6,11,4,5
4406,2018-07-10 19:50:00,19.0,14,6,15,4,3
4407,2018-07-10 19:05:00,18.0,24,5,2,0,5
4408,2018-07-10 18:49:00,2.0,2,5,2,0,6
4409,2018-07-10 18:20:00,19.0,16,6,15,2,9
4410,2018-07-10 18:19:00,10.0,8,4,1,0,2
4411,2018-07-10 18:00:00,27.0,24,6,6,2,4
4412,2018-07-10 17:50:00,19.0,16,5,2,2,9
4413,2018-07-10 17:40:00,18.0,16,3,1,0,0
4414,2018-07-10 17:15:00,18.0,16,5,2,2,4
4415,2018-07-10 16:55:00,5.0,24,5,1,2,0
4416,2018-07-10 16:49:00,27.0,24,5,6,2,2
4417,2018-07-10 16:35:00,19.0,16,5,1,2,0
